[0. 0. 0.]
[0. 0. 1.]
[0.252692   0.98494085 0.33148001]
[0.47726848 0.69795073 0.88904296]
[0.730667   0.57656095 0.74824299]
[0.54712094 0.71092688 0.37256621]
[0.77803037 0.63776515 0.84174099]
[0.96525651 0.058588   0.18069574]
[0.97465046 0.86201698 0.05760096]
[0.11676732 0.64464965 0.31450233]
[0.06536453 0.62958215 0.21021949]
[0.01874545 0.81632801 0.5581087 ]
[0.7923496  0.27463056 0.02196163]
[0.49991233 0.09467198 0.54881078]
[0.48191681 0.22562944 0.71840781]
[0.43103967 0.8659081  0.62084254]
[0.89021271 0.81034265 0.3616418 ]
[0.32110746 0.99774042 0.67788319]
[0.61132835 0.5735034  0.26357451]
[0.10262951 0.22149605 0.24940232]
[0.7598443  0.06614345 0.89725539]
[0.74943107 0.09918325 0.48618901]
[0.30430444 0.32419723 0.15397324]
[0.80098495 0.40833725 0.66489284]
[0.06529353 0.74265612 0.54483485]
[0.1716254  0.03395704 0.78823643]
[0.24831022 0.770888   0.4449913 ]
[0.55419086 0.85542212 0.39772732]
[0.14447634 0.70833923 0.78967627]
[0.05109813 0.50394534 0.33056108]
[0.69960648 0.19227362 0.40336992]
[0.66771476 0.0780483  0.35921399]
[0.4920946  0.34620755 0.06133792]
[0.12871251 0.9751502  0.88899382]
[0.69987911 0.92093531 0.95263143]
[0.25580489 0.58188504 0.58138381]
[0.16511982 0.63355195 0.29488077]
[0.90939431 0.87800915 0.8617558 ]
[0.82841104 0.40729709 0.12116339]
[0.92649702 0.31753053 0.36177894]
[0.02990286 0.72239137 0.69151422]
[0.44731273 0.39208771 0.85017474]
[3.69966468e-04 5.36789708e-02 8.50380261e-01]
[0.22535175 0.61538588 0.017362  ]
[0.77945754 0.41814304 0.91414636]
[0.09638728 0.34252929 0.86408425]
[0.54741275 0.24440152 0.16731106]
[0.54682481 0.63757409 0.29935061]
[0.31456093 0.03018041 0.61213264]
[0.8071266  0.16089355 0.70729607]
[0.97114151 0.72048781 0.03570962]
[0.69171594 0.81912741 0.40045139]
[0.90521784 0.91207144 0.68291677]
[0.54941034 0.83922757 0.14601014]
[0.20980957 0.60270657 0.10673063]
[0.85113078 0.47378154 0.62564482]
[0.07445659 0.77251818 0.33964952]
[0.3263244  0.65257565 0.1567565 ]
[0.76350324 0.83590115 0.39337963]
[0.7469735  0.63339284 0.57304798]
[0.07529577 0.2478356  0.11677344]
[0.98601138 0.41669093 0.62545566]
[0.37943208 0.8505529  0.6044264 ]
[0.50089201 0.80596303 0.90968823]
[0.47392642 0.58682556 0.45550504]
[0.40392061 0.91046322 0.43907866]
[0.62090064 0.90817856 0.58827973]
[0.59116018 0.61565493 0.55127267]
[0.37780001 0.24556182 0.54144623]
[0.25861499 0.58781502 0.8360222 ]
[0.94460516 0.23518871 0.92487813]
[9.60863079e-01 4.61304812e-01 5.92176934e-04]
[0.0087182  0.22872023 0.18706836]
[0.96860654 0.234772   0.6879925 ]
[0.38220455 0.71243124 0.44134313]
[0.99765987 0.44890452 0.49253311]
[0.1206645  0.72755014 0.506921  ]
[0.12571587 0.41376837 0.48822856]
[0.99902239 0.80823328 0.4134565 ]
[0.74823279 0.13214611 0.0934915 ]
[0.62869294 0.28460392 0.96215553]
[0.04409978 0.10235448 0.45383414]
[0.7386061  0.02970859 0.9016063 ]
[0.64174129 0.12823308 0.72466133]
[0.46001621 0.6012226  0.16644607]
[0.08790822 0.56998608 0.98148525]
[0.93274075 0.4756603  0.44070819]
[0.41543535 0.80839687 0.83243811]
[0.65789566 0.36030176 0.92779704]
[0.0685137  0.76949748 0.74672415]
[0.08489422 0.65488655 0.78909023]
[0.63486687 0.51277486 0.98001746]
[0.84066573 0.72752185 0.64676496]
[0.3266971  0.78113399 0.15145174]
[0.65741416 0.43445231 0.0374806 ]
[0.69207943 0.12967533 0.30130682]
[0.86582014 0.08991614 0.14208067]
[0.200148   0.53706868 0.1576576 ]
[0.67906648 0.08019901 0.36646658]
[0.91309763 0.74909639 0.07382618]
[0.08405409 0.14166995 0.65853392]
[0.80630871 0.56645069 0.16564734]
[0.10114075 0.76747142 0.71906891]
[0.13622099 0.48355449 0.59035425]
[0.44314415 0.95887955 0.22973451]
[0.66914008 0.88094381 0.07052124]
[0.74874821 0.63248119 0.59607164]
[0.95644178 0.70012592 0.6818846 ]
[0.57941623 0.69918927 0.8301668 ]
[0.03105071 0.43435836 0.59567636]
[0.81469826 0.55847864 0.54256661]
[0.37432392 0.52092751 0.94527563]
[0.21866759 0.43127718 0.16486212]
[0.23264516 0.97737927 0.73029761]
[0.47620695 0.56339572 0.761982  ]
[0.51789501 0.206704   0.07758037]
[0.13897705 0.60162937 0.25910379]
[0.59330902 0.75349853 0.40704329]
[0.66147199 0.06083352 0.51509458]
[0.21855379 0.90903087 0.49563963]
[0.95671606 0.36542187 0.32767264]
[0.77052229 0.92709113 0.05676645]
[0.29831944 0.96412803 0.34738771]
[0.43319518 0.5823295  0.4951309 ]
[0.55017137 0.94829981 0.57396089]
[0.09369213 0.94587805 0.94690994]
[0.85633077 0.94234408 0.11613484]
[0.64815684 0.12995594 0.44855501]
[0.31508746 0.12801878 0.30354832]
[0.23544785 0.07224557 0.46632577]
[0.1398198  0.95004336 0.35231213]
[0.36876246 0.64101516 0.55223121]
[0.45502375 0.27271275 0.23078053]
[0.67431704 0.89819296 0.16722478]
[0.2299345  0.58934396 0.14722591]
[0.24692091 0.32643057 0.75181616]
[0.55636056 0.97154845 0.83697206]
[0.07382765 0.85165046 0.79979227]
[0.49262425 0.27780727 0.22277839]
[0.33632025 0.89046489 0.1038002 ]
[0.76161416 0.28509743 0.94551581]
[0.39081229 0.55995714 0.61355713]
[0.41615994 0.18930161 0.59374415]
[0.53749313 0.6420911  0.9269908 ]
[0.83190122 0.34966612 0.72464898]
[0.53584249 0.72127894 0.53763794]
[0.29674903 0.66860966 0.8723137 ]
[0.48939149 0.87180606 0.9712486 ]
[0.22799688 0.45105456 0.30345623]
[0.71217317 0.31175287 0.94273349]
[0.25073921 0.08334847 0.96111222]
[0.00776631 0.770015   0.93374578]
[0.78474604 0.07426298 0.66271876]
[0.81339555 0.36301372 0.63191317]
[0.13304391 0.01828333 0.66905391]
[0.05368064 0.37116903 0.16786104]
[0.67289129 0.02947824 0.07450888]
[0.40658352 0.337014   0.82820893]
[0.47012387 0.15649957 0.28994169]
[0.48448896 0.6414067  0.8317442 ]
[0.56867332 0.8461955  0.91931142]
[0.09643362 0.42473442 0.66168273]
[8.65761082e-01 7.78088357e-01 4.52801596e-04]
[0.96684756 0.03479743 0.48959757]
[0.33654442 0.22461989 0.9472587 ]
[0.34164963 0.77654573 0.32902524]
[0.8777154  0.49218423 0.72397849]
[0.82737934 0.15287586 0.52795713]
[0.6196352  0.75911966 0.71995769]
[0.37401235 0.55581863 0.31449811]
[0.18998377 0.73983582 0.12875309]
[0.68270273 0.6816052  0.47973173]
[0.39025137 0.16951468 0.40278504]
[0.72318325 0.73146506 0.73091023]
[0.12673149 0.92476639 0.32874402]
[0.52683604 0.63580003 0.27235356]
[0.99962126 0.6396913  0.26232216]
[0.29761558 0.2320643  0.33663002]
[0.55215532 0.12946948 0.77575761]
[0.68256453 0.04249968 0.80823763]
[0.50010592 0.48815007 0.18630906]
[0.50937098 0.19566934 0.14856068]
[0.75046062 0.55146061 0.60907541]
[0.36616297 0.79340354 0.92110702]
[0.0181886  0.23122324 0.09837829]
[0.33953822 0.13333012 0.95197548]
[0.99165797 0.76449358 0.185694  ]
[0.12099597 0.90306051 0.61348918]
[0.45415012 0.12603012 0.62213952]
[0.92535162 0.41305493 0.09941463]
[0.91893121 0.90588306 0.68749403]
[0.37565961 0.8628343  0.40936852]
[0.37567826 0.85518229 0.30828202]
[0.26983922 0.11977327 0.36115601]
[0.00979206 0.55949712 0.79048182]
[0.87516989 0.67828457 0.67134753]
[0.62294425 0.14666979 0.3200283 ]
[0.45931156 0.97800333 0.05842906]
[0.70233453 0.67832675 0.71275169]
[0.95038907 0.64577592 0.73716241]
[0.16764045 0.6325836  0.00687474]
[0.15329802 0.7463002  0.64089507]
[0.26667485 0.59890881 0.61926561]
[0.02790346 0.45494566 0.18988932]
[0.96451194 0.2368246  0.25274104]
[0.07018688 0.84773706 0.24176076]
[0.27522633 0.03763412 0.61732109]
[0.07239999 0.83554494 0.94493769]
[0.08721428 0.74371104 0.04231988]
[0.56764728 0.21660645 0.48707879]
[0.21256704 0.42827118 0.69754885]
[0.57677791 0.25148255 0.09614451]
[0.99544432 0.37319985 0.38440084]
[0.3548153  0.92378115 0.62381443]
[0.50799023 0.25485711 0.37290659]
[0.83445584 0.92979497 0.19795125]
[0.93998873 0.21832041 0.17184552]
[0.59626259 0.78212027 0.24615244]
[0.27259187 0.72438357 0.83204758]
[0.04175981 0.54267893 0.6908329 ]
[0.77432274 0.83186908 0.25356323]
[0.85993946 0.42886967 0.15076458]
[0.21067929 0.5836769  0.39946655]
[0.73940564 0.24808866 0.31384506]
[0.14593883 0.24241596 0.51547452]
[0.15046615 0.13692754 0.24280147]
[0.86589256 0.81849307 0.04216932]
[0.09416049 0.47802186 0.03106149]
[0.34150742 0.58954752 0.97148557]
[0.25437899 0.55279501 0.97606623]
[0.39068387 0.88595041 0.21102658]
[0.35285317 0.27674692 0.88761988]
[0.39060013 0.33422887 0.34591153]
[0.68810859 0.48468815 0.23990694]
[0.73177056 0.17043298 0.33732218]
[0.04842569 0.21513433 0.47689743]
[0.75058274 0.99258372 0.63844371]
[0.01865129 0.86674437 0.56465961]
[0.53047787 0.21354631 0.5178424 ]
[0.353055   0.81600461 0.09683841]
[0.78186443 0.05324301 0.65480377]
[0.54021834 0.85087984 0.21410075]
[0.25779525 0.82513202 0.94110038]
[0.98031513 0.35828778 0.98953076]
[0.27410183 0.16018749 0.54446728]
[0.89071973 0.6698125  0.55891101]
[0.42180904 0.6711035  0.36519349]
[0.96969766 0.20925632 0.05253187]
[0.19787943 0.87299845 0.262209  ]
[0.80216061 0.96243508 0.08771337]
[0.89519929 0.69112429 0.86711983]
[0.5515697  0.83299542 0.09535911]
[0.20341377 0.76016502 0.68444633]
[0.18985589 0.63730835 0.47442066]
[0.1690312  0.17864629 0.55075387]
[0.302732   0.64594611 0.46839157]
[0.58644712 0.5118826  0.6314128 ]
